NAME	DESCRIPTION	P1-MI-D1	P1-MI-D3	P11-Sham	P2-Sham	P4-Sham	P8-MI-D1	P8-MI-D3	P9-Sham
Kdm6a	na	0.344896491	0.408249081	0.309876698	0.313875062	0.267183213	0.464070012	0.435311406	0.313984411
4930578C19Rik	na	0.016120921	0.025854208	0.006539828	0.006879507	0.008758352	0.005338148	0.007459765	0.005038493
Gm26652	na	0.00216432	0.002503762	0	0.000620409	0.0010424	0.002418086	0.000545623	0
BC049702	na	0	0	0	0	0	0	0	0
Chst7	na	0.028979867	0.025545816	0.011523074	0.020727616	0.012397971	0.013022935	0.006521031	0.010810529
Slc9a7	na	0.238600832	0.278421436	0.166533513	0.152971157	0.132493465	0.330461557	0.227206524	0.150857774
Rp2	na	0.071873149	0.077960247	0.057870384	0.053809477	0.057716283	0.045107587	0.045923907	0.057809723
Jade3	na	0.100584065	0.114736863	0.063932282	0.08497325	0.096918029	0.081618652	0.097184805	0.079777581
Rgn	na	0.001475761	0.000765866	0.000622506	0.004028787	0.001752769	0.000462354	0.000574947	0.003187293
Ndufb11	na	1.286514234	1.302956931	0.485598297	1.682069825	1.413018349	0.244321025	0.31449368	0.561829017
Rbm10	na	0.300344228	0.265614347	0.239204867	0.213397896	0.184438493	0.264776443	0.238677408	0.245010065
Uba1	na	0.357263725	0.369371766	0.10537857	0.274851841	0.128101861	0.108700128	0.143593193	0.101784928
Cdk16	na	0.295914608	0.351624218	0.27982717	0.262482982	0.169991489	0.319161784	0.309586664	0.275226517
Usp11	na	0.045893452	0.064590006	0.024483101	0.057983687	0.035209193	0.022670268	0.036320585	0.02768241
Araf	na	0.301176211	0.318632657	0.264210082	0.260153198	0.205848848	0.258206275	0.330510537	0.226263463
Syn1	na	0.042710974	0.021146793	0.032957499	0.02786651	0.028566755	0.044352382	0.061288621	0.036289232
Timp1	na	0.266903022	0.132579862	0.008631967	0.064178802	0.023559378	0.129462874	0.135083716	0.016804231
Cfp	na	0.0437346	0.038565445	0.032664133	0.03186829	0.021742879	0.03802829	0.056005855	0.027950292
Elk1	na	0.022496592	0.026813788	0.010116153	0.019440827	0.015117548	0.006597188	0.015101507	0.007475586
Uxt	na	0.029367739	0.025923266	0.013229066	0.027557297	0.01402935	0.015821321	0.022625833	0.014659001
Zfp182	na	0.121086541	0.134545937	0.080498695	0.107789174	0.114373145	0.059443135	0.085537078	0.104171506
Spaca5	na	0	0	0.00033882	0	0	0	0	0
Zfp300	na	0	0.002735384	0	0.000283886	0.000821131	0.000358618	0.000469377	0.000390717
Ssxa1	na	0	0	0	0	0	0	0	0.00046103
Gm21876	na	0	0	0	0	0	0	0	0
4930453H23Rik	na	0	0	0	0	0	0	0	0
Gm6938	na	0.000948552	0.002006242	0.000591935	0.001710212	0.00175158	0.000332305	0.000501615	0.001010028
Gm26593	na	0	0	0	0	0	0	0	0
Agtr2	na	0.001281567	0.002516357	0	0.004829554	0.001823882	0	0	0
Slc6a14	na	0.000518166	0	0.000739167	0	0.000638497	0	0.000480477	0.001185114
Gm28269	na	0	0	0	0	0	0	0	0
Gm28268	na	0.000904831	0.000617531	0	0	0.001564436	0.000394205	0	0.00053994
Klhl13	na	0.223885265	0.222159475	0.058746384	0.157850154	0.130399499	0.0862136	0.080852825	0.073983657
Wdr44	na	0.147693009	0.14628472	0.080131631	0.070012736	0.065244663	0.173317544	0.118969778	0.087472365
Gm4907	na	0.000633677	0.000618524	0.001490789	0.001098847	0	0.001449228	0.002602795	0.001185174
Gm4985	na	0	0	0	0	0	0	0	0
Gm27192	na	0	0	0	0	0	0	0	0
Gm5934	na	0.00275721	0.006819029	0.009667595	0.003006017	0.001751548	0.001786339	0.005209218	0.004202357
Gm4297	na	0	0	0	0	0	0	0	0
Gm5935	na	0	0	0	0	0	0	0	0
Gm5169	na	0	0	0	0	0	0	0.000630439	0
Gm1993	na	0	0	0	0	0	0	0	0
E330010L02Rik	na	0	0.000387019	0.002598097	0.001812606	0.001417797	0.001149647	0.002544282	0.001591861
Gm5168	na	0	0	0	0	0	0	0	0
Gm2012	na	0.001434966	0	0.001596696	0.000692104	0.000540142	0.000762006	0.002656663	0.001131277
Gm2030	na	0	0	0	0	0	0	0	0
Slx	na	0	0	0	0	0	0	0	0
Gm14525	na	0.003335032	0.003561249	0.003776325	0.003043389	0.003429706	0.002619166	0.004945405	0.002591803
Gm6121	na	0	0	0	0	0	0	0	0
Gm10230	na	0	0	0	0	0	0	0	0
Gm2101	na	0	0	0	0	0	0	0	0
Gm10058	na	0	0	0	0	0	0	0	0
Gm2117	na	0.00322703	0.004745863	0.002732688	0.000853605	0.000600538	0.001336317	0.003249162	0.004560675
Gm4836	na	0	0	0	0	0	0	0	0
Gm10147	na	0	0	0	0	0	0	0	0
Gm2165	na	0	0	0	0	0	0	0	0
Gm10096	na	0	0	0	0	0	0	0	0
Gm2200	na	0.000473625	0.001015666	0.004398825	0.001963135	0	0.000730898	0	0.002877003
Gm26818	na	0	0	0.000709712	0	0	0	0	0
Gm3669	na	0	0	0	0	0	0	0	0
Gm10488	na	0	0	0	0	0	0	0	0
E330016L19Rik	na	0	0.000678296	0.000639073	0.000723727	0.000623489	0	0	0.000525514
Gm14632	na	0	0	0	0	0	0	0	0
Gm7437	na	0.001185901	0.002720982	0.000694891	0	0.001452951	0.000466428	0.000969352	0.000903709
Gm14974	na	0.00068859	0	0.000631326	0.000430656	0	0.000720626	0.000548243	0
Gm10487	na	0	0	0	0	0	0	0	0
Gm21447	na	0	0	0	0	0	0	0	0
Spin2f	na	0	0	0	0	0	0	0	0
Gm2784	na	0	0	0	0	0	0	0	0
Gm2777	na	0	0	0	0	0	0	0	0
Gm21883	na	0	0	0	0	0	0	0	0
Spin2e	na	0	0	0	0	0	0	0	0
Gm21608	na	0	0	0	0	0	0	0	0
Gm21637	na	0	0	0	0	0	0	0	0
Gm21645	na	0	0	0	0	0	0	0	0
Gm2799	na	0	0	0	0	0	0	0	0
Gmcl1l	na	0	0	0	0	0	0	0	0
Gm5926	na	0	0	0	0	0	0	0	0
Gm21951	na	0	0	0	0	0	0	0	0
Gm21657	na	0	0	0	0	0	0	0	0
Gm21789	na	0	0	0	0	0	0	0	0
Gm2825	na	0	0	0	0	0	0	0	0
Spin2-ps6	na	0	0	0	0	0	0	0	0
Gm2863	na	0	0	0	0	0	0	0	0
Gm2854	na	0	0	0	0	0	0	0	0
Gm2913	na	0	0	0	0	0	0	0	0
Gm2927	na	0	0	0	0	0	0	0	0
Gm2933	na	0	0	0	0	0	0	0	0
Gm2964	na	0	0	0	0	0	0	0	0
Gm21870	na	0	0	0	0	0	0	0	0
Gm21681	na	0	0	0	0	0	0	0	0
Spin2g	na	0	0	0	0	0	0	0	0
Gm21699	na	0	0	0	0	0	0	0	0
Gm14552	na	0	0	0.001886695	0	0.000291207	0	0	0
Gm10486	na	0	0	0	0	0	0	0	0
Gm2309	na	0	0	0	0	0	0	0	0.000533095
Gm14553	na	0.0043748	0.003604913	0.022380774	0.008126214	0.001576826	0.001511831	0.001321841	0.026687033
Gm14819	na	0	0	0	0	0	0	0	0
Dock11	na	0.058102675	0.078355905	0.014512277	0.065299144	0.042973895	0.025254097	0.042247549	0.014900138
Il13ra1	na	0.183682536	0.238737484	0.219895355	0.243173277	0.187350632	0.235106016	0.307130727	0.246475881
Zcchc12	na	0.000796849	0.005308469	0.00348061	0.002940518	0.002138646	0.004697258	0.00246875	0.003014062
Lonrf3	na	0.005556531	0.006623891	0.001760536	0.001380644	0.001019554	0.001009575	0.00349732	0.000441118
Gm6268	na	0	0	0	0	0	0	0	0
Gm14569	na	0.003658735	0.001101313	0.003912363	0.002327717	0.00079307	0.0023011	0.0016951	0.002711275
Pgrmc1	na	0.160239332	0.12532764	0.032160812	0.152864427	0.118860885	0.046012692	0.050453231	0.037148803
Akap17b	na	0.091370749	0.059974202	0.034146809	0.036088583	0.031377511	0.072268106	0.077983151	0.031738079
Slc25a43	na	0.025631843	0.01084806	0.004221198	0.019925675	0.013296736	0.005627256	0.005828604	0.005337552
Slc25a5	na	1.139521484	0.974758658	0.338110334	1.452386805	1.097000864	0.134965312	0.186749151	0.434227017
Gm14549	na	0	0	0	0.001023837	0	0	0	0
2310010G23Rik	na	0.005622507	0.007521613	0.005652645	0.004213823	0.004741555	0.007267736	0.005342632	0.002493439
C330007P06Rik	na	0.103972173	0.155977966	0.093706864	0.094227926	0.074469336	0.091543032	0.105418643	0.082713233
Ube2a	na	0.303385751	0.299818922	0.145545623	0.370377527	0.297497817	0.071870479	0.10269468	0.146983412
Nkrf	na	0.009255528	0.012186179	0.005087136	0.008804416	0.003411243	0.014424506	0.006249324	0.004758812
Gm15008	na	0	0	0	0	0	0	0.000689504	0
6-Sep	na	0.261175336	0.286509828	0.075540025	0.267193769	0.15741175	0.088038114	0.128684072	0.096167757
Sowahd	na	0	0	0	0.000588557	0	0	0	0
Rpl39	na	0.750804303	0.534241994	0.121598764	0.795046023	0.458767147	0.104504129	0.174059869	0.200232263
Upf3b	na	0.228453135	0.286692181	0.225276368	0.248802949	0.17304135	0.197424346	0.254639345	0.237430294
Nkap	na	0.067028382	0.082438691	0.051114788	0.064134463	0.06205172	0.034457008	0.056852974	0.053642576
Akap14	na	0.008787673	0.00509833	0.013152513	0.002674104	0.003897644	0.006984734	0.012821626	0.012923154
Ndufa1	na	0.80952612	0.951022251	0.423996323	1.351732966	0.99645403	0.214295008	0.282135863	0.492399924
Rnf113a1	na	0.010099869	0.00656036	0.006636238	0.017767097	0.00955082	0.00357922	0.004113213	0.005660376
Gm9	na	0	0	0	0	0	0	0	0
Rhox1	na	0	0	0	0	0	0	0	0
Rhox2a	na	0	0	0	0	0	0	0	0
Rhox3a	na	0	0	0	0	0	0	0	0
Rhox4a	na	0	0	0	0	0	0	0	0
Rhox3a2	na	0	0	0	0	0	0	0	0
Rhox4a2	na	0	0	0	0.001218177	0	0	0	0
Rhox2b	na	0	0	0	0	0	0	0	0
Rhox4b	na	0	0.000795951	0	0	0	0.000462354	0	0
Rhox2c	na	0	0	0	0	0	0	0	0
Rhox3c	na	0	0	0	0	0	0	0	0
Rhox4c	na	0	0	0	0	0	0	0	0
Rhox2d	na	0	0	0	0	0	0	0	0
Rhox4d	na	0	0	0	0	0	0	0	0
Rhox2e	na	0	0.000364418	0	0	0	0.000634461	0.000340305	0
Rhox3e	na	0	0	0	0	0	0	0	0
Rhox4e	na	0	0	0	0	0	0	0	0
Rhox2f	na	0	0	0	0	0	0	0	0
Rhox3f	na	0	0	0	0.001133785	0	0	0	0
Rhox4f	na	0	0	0	0	0	0	0	0
Rhox3g	na	0	0	0	0	0	0	0	0
Rhox2g	na	0	0	0	0	0	0	0	0
Rhox4g	na	0	0	0	0	0	0	0	0
Rhox3h	na	0	0	0	0	0	0	0	0.000329749
Rhox2h	na	0	0	0	0	0	0	0	0.000526579
Rhox5	na	0.027380469	0.024627576	0.00428583	0.021372208	0.018001413	0.001357885	0.006895756	0.005502188
Rhox6	na	0	0	0	0	0	0	0	0
Rhox7a	na	0	0	0	0	0	0	0	0
Rhox8	na	0.000414046	0.00075045	0.000528228	0.000364189	0	0.000611914	0.000719501	0.000966088
Rhox7b	na	0	0	0	0	0	0	0	0
Rhox9	na	0	0	0	0	0	0	0	0
Btg1-ps1	na	0	0	0	0	0	0	0	0
Btg1-ps2	na	0	0	0	0	0	0	0	0
Rhox10	na	0	0	0	0	0	0	0	0
Rhox11	na	0	0	0	0	0	0	0	0
Rhox12	na	0.000480973	0	0.001666255	0.001012852	0.000514657	0.001783803	0	0.001918041
Rhox13	na	0	0	0	0	0	0	0	0
Zbtb33	na	0.021007548	0.024409432	0.003829816	0.018737483	0.008511304	0.005969494	0.006331359	0.001328764
Tmem255a	na	0.048459282	0.055032646	0.003940403	0.018584653	0.011421116	0.002923349	0.011123389	0.001972924
Atp1b4	na	0.002781076	0.002152593	0.000660097	0.001068513	0	0.002596294	0	0.000274681
Lamp2	na	0.500199306	0.545864577	0.296822439	0.522862965	0.378527778	0.382290657	0.454150022	0.344904645
Gm7598	na	0.001759424	0.001484354	0	0	0.001089666	0	0.001536697	0.001149491
Cul4b	na	0.100484111	0.091697548	0.045386488	0.092246081	0.062178695	0.076121693	0.069382203	0.054522353
Mcts1	na	0.205237634	0.185409784	0.166537345	0.181346012	0.150037292	0.11820811	0.183562058	0.12072192
C1galt1c1	na	0.083167385	0.065389058	0.050757458	0.114610178	0.09767552	0.033306773	0.053692036	0.071711673
Gm14565	na	0.00070093	0.001068138	0.001944845	0	0.001011736	0.001073159	0	0.001610609
6030498E09Rik	na	0.015879758	0.015264328	0.01563158	0.011538442	0.01878102	0.023542568	0.014759136	0.030581145
Cypt15	na	0	0	0	0	0	0	0	0
Cypt14	na	0	0	0	0	0	0	0	0
Gria3	na	0.129208817	0.127481898	0.022503291	0.062805711	0.047752227	0.079070348	0.074329204	0.034735669
Thoc2	na	0.727975874	0.647336433	0.479462192	0.537725887	0.432679971	0.578863794	0.571241954	0.489771045
Xiap	na	0.546523854	0.506861901	0.329044071	0.355721492	0.37774779	0.389519802	0.373992674	0.365959868
Stag2	na	0.428281511	0.445513863	0.237023611	0.285182732	0.259907498	0.330668541	0.315748217	0.236086783
Gm43337	na	0	0	0	0	0	0	0	0
Sh2d1a	na	0.001031658	0.002503345	0.001210339	0.001884853	0	0.000821048	0.003422764	0.002419715
Tenm1	na	0.038908465	0.035372195	0.072383704	0.039349343	0.053586308	0.035670683	0.043891212	0.074105692
Gm362	na	0	0	0	0	0	0	0	0
Dcaf12l2	na	0.000673708	0	0	0	0	0	0	0
Dcaf12l1	na	0.00913763	0.010519253	0.000174974	0.004790227	0.006262521	0.000569413	0	0.001815756
Prr32	na	0	0	0	0	0.000384713	0	0	0
4930515L19Rik	na	0.001357112	0.003062802	0.011156414	0.005308242	0.001960013	0.002550665	0.002686066	0.004958775
Actrt1	na	0	0	0	0	0	0	0	0
Gm29242	na	0.032797502	0.023302733	0.031808422	0.015808319	0.018583718	0.020721191	0.022141743	0.028123226
Smarca1	na	0.069805857	0.064391071	0.005974912	0.066394071	0.033306907	0.010586307	0.015371177	0.010435752
Ocrl	na	0.215206693	0.180541929	0.129140899	0.127312152	0.094571869	0.182258688	0.18127464	0.137762976
Apln	na	0.040296481	0.039281802	0.007040798	0.007089094	0.007116949	0.018970434	0.008812145	0.002927097
Xpnpep2	na	0.002671062	0.002665553	0.002471025	0.000424455	0.001163488	0.002045202	0.003211371	0.005087443
Sash3	na	0.001029409	0.003429347	0.001059387	0.003220852	0.000317987	0.000552058	0.001799602	0.000693729
Zdhhc9	na	0.07603145	0.090240899	0.067047935	0.072300108	0.043105404	0.079921322	0.081364577	0.067819984
Utp14a	na	0.13910755	0.108673345	0.104038228	0.095713013	0.115025645	0.106482664	0.118878279	0.1043618
9530027J09Rik	na	0.005081788	0.00747428	0.000583064	0.004569304	0.00260246	0.001996461	0.001517396	0.002831054
Bcorl1	na	0.040278774	0.060332921	0.023110286	0.04791091	0.034216789	0.046268099	0.032526866	0.025916997
Elf4	na	0.374074794	0.410816566	0.100833897	0.25346964	0.212564886	0.279383249	0.238104023	0.143996561
Aifm1	na	0.303068738	0.277622811	0.143927244	0.382267817	0.268305438	0.137573577	0.171645	0.15249968
Rab33a	na	0.005471261	0.004061457	0	0.001991153	0	0.001040691	0.001833409	0.000536439
Zfp280c	na	0.305231699	0.303613326	0.182688964	0.22749963	0.228837945	0.304652554	0.278659965	0.195674618
Slc25a14	na	0.020810465	0.025314669	0.014096163	0.016658831	0.012392628	0.008421791	0.022140878	0.015898798
Gpr119	na	0.003728552	0.000373556	0.001872898	0.000584028	0.000894257	0	0.002470775	0.000677838
Rbmx2	na	0.023741801	0.033184243	0.006882113	0.032947381	0.029142353	0.007894697	0.007851035	0.009353004
Gm595	na	0.001076365	0.003179664	0.000665674	0.00122846	0.000545213	0.001123307	0.002614856	0.002057431
Enox2	na	0.272211116	0.329685012	0.208888583	0.201904137	0.160896456	0.258692335	0.351547228	0.207916688
Gm14696	na	0	0	0.000754021	0	0	0	0	0.000958751
Gm14697	na	0.002254038	0.00347483	0.01293374	0.003900482	0.002932135	0.002901337	0.005009068	0.011096977
Arhgap36	na	0.016936302	0.018906181	0.008213732	0.02721366	0.009536488	0.003876223	0.004017315	0.008899651
Olfr1320	na	0	0	0	0	0	0	0	0
Olfr1321	na	0	0	0	0	0	0	0	0
Igsf1	na	0.001104567	0.006282762	0.010877822	0.005211102	0.004239678	0.002872916	0.005571976	0.010423486
Olfr1322	na	0	0	0	0	0	0	0	0
Olfr1323	na	0	0	0	0	0	0	0	0
Olfr1324	na	0	0	0	0	0	0	0	0
Stk26	na	0.007672086	0.009113893	0.00075051	0.003367611	0.001238765	0.001530634	0.00638675	0.001842954
Frmd7	na	0.002373787	0.001018474	0.001522392	0.000720182	0.002009455	0.000944504	0.002169061	0.002685112
Rap2c	na	0.098328565	0.117390434	0.045220956	0.058094258	0.041951308	0.069184795	0.060204217	0.033905554
Mbnl3	na	0.041426435	0.052523289	0.010385918	0.024276133	0.032977171	0.01305924	0.00895786	0.008820553
Hs6st2	na	0.049711571	0.036792194	0.006631111	0.021865983	0.022626689	0.014416434	0.028106799	0.011050104
Usp26	na	0.000605527	0.003902522	0.002530953	0.001784856	0.002166995	0.00109774	0.001926122	0.00158115
1700080O16Rik	na	0	0	0	0	0	0	0	0
Gpc4	na	0.281342189	0.285384275	0.163548823	0.167136261	0.159970855	0.251206541	0.233827289	0.154313149
Gpc3	na	0.268791222	0.158173432	0.028868776	0.176217384	0.12362903	0.021714635	0.05303202	0.047152589
Gm14582	na	0.072916476	0.026673495	0.012678823	0.047155125	0.034125098	0.018459682	0.017724884	0.020086522
A630012P03Rik	na	0.096201558	0.035460046	0.003432092	0.05680678	0.031515202	0.001624037	0.001976298	0.004462863
Ccdc160	na	0.001984165	0.001473558	0	0.001929865	0	0	0	0.001108698
Phf6	na	0.127636336	0.129077893	0.060888138	0.075784344	0.080316455	0.082973952	0.082433826	0.060729749
Hprt	na	0.44611205	0.358859659	0.103968332	0.310413987	0.216702575	0.143527955	0.133778491	0.097273978
Gm28730	na	0.008589261	0.007763335	0.000567391	0.007073274	0.002146115	0.002288784	0.001700518	0.001048669
Plac1	na	0.016287923	0.013505445	0.003937995	0.00462359	0.012871189	0.006108725	0.006690404	0.003601877
Fam122b	na	0.102537964	0.169174222	0.03256274	0.080951746	0.051361869	0.069738943	0.063686094	0.045305447
Fam122c	na	0.000655696	0.001156798	0.002677568	0	0.00226042	0.000550811	0.000689504	0.003669792
Mospd1	na	0.147553262	0.209911157	0.094702485	0.2174626	0.147543085	0.05411949	0.086512487	0.137936483
Etd	na	0	0.000673268	0	0.000677707	0	0	0	0.001110061
Gm14597	na	0.000678584	0.000841358	0.001294478	0.000879552	0.001612689	0.000753139	0.000774232	0.001422066
Cxx1c	na	0.001234072	0	0	0	0.00030787	0.000602118	0	0
Cxx1a	na	0.23036475	0.268816472	0.072025562	0.250819842	0.132616619	0.035132488	0.063345231	0.071388197
Cxx1b	na	0.154656431	0.203106989	0.040983639	0.169373092	0.093167632	0.024238351	0.047209859	0.047127314
4930502E18Rik	na	0.000303298	0.00090277	0	0	0	0	0	0
1700013H16Rik	na	0.000837887	0.000565343	0.002958738	0	0.001215388	0.002030397	0.001637665	0.003560776
Zfp36l3	na	0	0.000436221	0	0	0	0	0	0
Xlr	na	0.007651716	0.009497349	0.002641078	0.015037956	0.002707961	0.000939406	0.003459665	0.002649813
Gm16405	na	0	0	0	0	0	0	0	0
Gm16430	na	0	0	0	0	0	0	0	0
Slxl1	na	0	0	0	0	0	0	0	0
3830403N18Rik	na	0.011581486	0.017435196	0.005929893	0.0216569	0.008611917	0.001148478	0.009462908	0.009565651
Gm773	na	0	0.000745735	0	0	0	0.000449031	0	0
1600025M17Rik	na	0.000330813	0	0.00059155	0	0.000626762	0	0	0.00061668
Zfp449	na	0.039358429	0.04692966	0.024432357	0.034425941	0.028452712	0.020013522	0.028625146	0.027697243
Gm2155	na	0	0.0004154	0	0	0	0	0	0.000326342
Smim10l2a	na	0.000340872	0.001524529	0.000523316	0.000926679	0.001415821	0	0	0.001121958
Gm2174	na	0	0	0	0.000652791	0	0	0.000717514	0
Ddx26b	na	0.239050298	0.265281432	0.256372422	0.218785822	0.168614524	0.256526938	0.267318236	0.207382173
Gm10477	na	0	0	0	0	0	0	0	0
Gm648	na	0.000210651	0.001039394	0.001431831	0	0	0.001829279	0.00051607	0.000206744
Mmgt1	na	0.05326854	0.061364726	0.018005232	0.052678594	0.035383381	0.017530358	0.020656063	0.020454732
Slc9a6	na	0.059516241	0.051220883	0.022055745	0.050170721	0.03235065	0.042032498	0.03901796	0.035726837
Fhl1	na	0.523088364	0.347565154	0.069163292	0.201216831	0.160171909	0.488960083	0.29731647	0.092355193
Mtap7d3	na	0.03440035	0.032236988	0.01650308	0.021550798	0.028699543	0.018857253	0.016891221	0.009739396
Adgrg4	na	0.01644036	0.012555046	0.011907702	0.012580676	0.022021507	0.014879315	0.015712487	0.016882479
Brs3	na	0	0	0	0	0	0	0	0
Htatsf1	na	0.139876733	0.176907533	0.031816091	0.120577251	0.076136728	0.063945603	0.068343777	0.051416325
Vgll1	na	0	0	0	0	0	0	0	0.000556158
Gm14718	na	0.000785584	0	0.002394512	0.003537087	0.001882551	0.001505947	0.001595745	0.000934275
Cd40lg	na	0.000504355	0.00079048	0.003332481	0.000567396	0.001054097	0.000661354	0.001478435	0
Arhgef6	na	0.193412847	0.286881696	0.206340205	0.131025249	0.140974658	0.302057191	0.396966863	0.190408349
Rbmx	na	0.217132445	0.307171339	0.367930781	0.243939751	0.194497133	0.225124899	0.330148874	0.350893905
Gm364	na	0.000325039	0	0.002009415	0	0.000542493	0.001083331	0.000346074	0.001113985
Gpr101	na	0	0	0	0	0	0	0	0
Zic3	na	0	0	0	0	0	0	0	0
4930550L24Rik	na	0	0	0.001162807	0	0.000605989	0	0.000485911	0.00198782
Fgf13	na	2.245393796	2.550801172	3.252601166	2.132977073	2.334886768	2.956283988	3.191503873	3.125902161
F9	na	0	0	0	0	0.000602566	0	0.000656482	0.000405737
Mcf2	na	0.005440259	0.003499398	0.007147057	0.00107743	0.004824293	0.005618254	0.005307404	0.011054604
Atp11c	na	0.330989552	0.37087819	0.230038784	0.26605076	0.235094737	0.225417046	0.231798747	0.214165141
Gm7073	na	0	0	0	0	0	0	0	0
Gm14661	na	0.015190738	0.010252247	0.035739118	0.014792956	0.025301324	0.027527766	0.038718053	0.039878529
Sox3	na	0	0	0	0	0	0	0	0
Gm14662	na	0	0	0	0	0	0	0	0
Gm14664	na	0.002932167	0.00180548	0.001010927	0	0.000457587	0.001068206	0.000634455	0.001100501
Cdr1	na	0	0	0	0	0	0	0	0
Ldoc1	na	0.000235348	0	0	0	0	0	0	0
4933402E13Rik	na	0	0	0	0	0	0.000734825	0	0
4931400O07Rik	na	0	0	0	0	0	0	0	0
1700019B21Rik	na	0	0	0	0	0.000772699	0	0.000778142	0
Gm6760	na	0.000153953	0	0	0.000656151	0.00058026	0.001957539	0	0.000817097
3830417A13Rik	na	0	0	0	0	0	0.000288554	0	0
Slitrk4	na	0.212897131	0.171354328	0.02656823	0.098893794	0.077943507	0.114241663	0.157438236	0.038852558
Ctag2	na	0	0	0	0	0	0	0	0
4930447F04Rik	na	0	0	0	0	0	0	0	0
Slitrk2	na	0	0	0.001139602	0.000689479	0	0	0.001216869	0.000243823
1700036O09Rik	na	0	0	0	0	0	0	0	0
Gm1140	na	0	0	0	0	0	0	0	0
Gm14692	na	0	0	0	0	0	0	0	0
4933436I01Rik	na	0	0	0	0	0	0	0	0
Fmr1os	na	0.001395734	0	0	0	0.000486478	0	0	0.000401389
Fmr1	na	0.22170764	0.276909423	0.126546779	0.153258867	0.15618069	0.166998772	0.197182662	0.120959313
Fmr1nb	na	0.000444051	0.001414032	0.001516277	0	0.000513488	0	0	0.002636782
Gm14698	na	0.112263375	0.101442426	0.063039734	0.086064398	0.056245185	0.069817064	0.05672165	0.059717872
Gm6812	na	0	0	0	0	0	0	0	0.000459914
Gm14705	na	0.00067614	0	0	0	0	0.000584037	0	0
Aff2	na	0.587142606	0.673951126	0.391499873	0.392989892	0.413889117	0.508472781	0.515394906	0.466290841
1700111N16Rik	na	0.026089428	0.022776079	0.049560999	0.022487414	0.027900272	0.01563033	0.030637975	0.051243423
1700020N15Rik	na	0	0	0	0	0	0	0	0
Ids	na	0.024898198	0.036196341	0.00726058	0.00851201	0.010139344	0.010913902	0.023028807	0.009557765
1110012L19Rik	na	0.022704761	0.028766535	0.005805936	0.038119104	0.023179525	0.00164553	0.006356149	0.005963233
4930567H17Rik	na	0	0	0	0	0	0	0	0
BC023829	na	0.037025665	0.03122688	0.008992713	0.050604016	0.029784831	0.013785128	0.01687912	0.012320948
Mamld1	na	0.160321922	0.153698293	0.115451195	0.079879807	0.073742245	0.207210345	0.132017319	0.103230627
Mtm1	na	0.114546284	0.15954633	0.166876494	0.096834834	0.093268336	0.143593545	0.157751183	0.191065083
